IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors
29781829,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,SPRING,ST,,,,,,,,38.05145919,-83.95519878,0.078,3/5/2022,1140,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44626.89834,FALSE,152,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29785198,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,805,ALEXA,DR,,,,,,,,38.06550364,-83.95484519,0.036,3/4/2022,1046,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44627.59641,FALSE,245,Accepted,5,5,O,,INATTENTION,
29785202,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,MAIN,ST,,,,,,,,37.9771112,-83.85342756,17.294,3/4/2022,1809,3,3,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44627.59673,FALSE,246,Accepted,5,5,O,,"FOLLOWING TOO CLOSE, NOT UNDER PROPER CONTROL",
29796568,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,REESE,,,,,38.0683456,-83.95526749,0.651,3/9/2022,1350,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44630.00278,FALSE,154,Accepted,5,5,O,,INATTENTION,
29810072,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,FALCON,DR,,,,,,,,38.07603519,-83.94641264,0.115,2/24/2022,1204,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,44633.95357,FALSE,149,Accepted,5,5,O,,,
29810078,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,SPRING,,,,,38.05147782,-83.95637089,,3/13/2022,1300,2,2,0,2,CLEAR,WET,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44633.95379,FALSE,153,Accepted,4,3,B,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
29812738,KSP0800,"KY STATE POLICE, POST 08",Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,,,,,,38.05928452,-83.9557003,1.279,3/9/2022,1530,2,2,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44634.499,FALSE,1111,Accepted,5,5,O,,"CELL PHONE, DISTRACTION",
29812899,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,41,ESTILL,TER,,,,,,,,38.04802051,-83.94929103,,2/11/2022,2300,2,1,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,OTHER,,,44634.52699,FALSE,153,Accepted,5,5,O,,,
29822488,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,,,,,,38.06184374,-83.95550582,1.086,3/9/2022,1520,3,3,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44636.51564,FALSE,157,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,
29824960,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,PATSY,WAY,,KY0686,INDIAN MOUND,,,,,38.07108412,-83.95509189,0.002,3/14/2022,2118,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44636.90742,FALSE,155,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29832414,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,470,DARLEY,CRK,,,,,,,,38.04865958,-83.95130218,0.233,3/16/2022,2053,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44638.62537,FALSE,144,Accepted,5,5,O,,INATTENTION,
29832768,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,3060,OWINGSVILLE,RD,,,,,,,,38.08601843,-83.899732,8.529,3/4/2022,629,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAWN,,,44638.68062,FALSE,231,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
29832779,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,CAMARGO,RD,,,WINDSOR,,,,,38.04857983,-83.93906803,10.15,3/7/2022,1942,2,2,0,0,CLEAR,DRY,TRUE,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44638.68098,FALSE,246,Accepted,5,5,O,,"FOLLOWING TOO CLOSE, INATTENTION, NOT UNDER PROPER CONTROL",
29832788,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,1900,OLDHAM,RD,,,,,,,,38.00232663,-83.90884345,0.379,3/10/2022,1306,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44638.68107,FALSE,228,Accepted,5,5,O,,,
29832792,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,MAYSVILLE,RD,,I 0064,I64 E EXIT110 OFF RAMP TO US460,,,,,38.07688095,-83.94932072,8.084,3/13/2022,920,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44638.68113,FALSE,228,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
29832793,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,KY0011,LEVEE,,,,,38.04120157,-83.94758013,2.765,3/8/2022,1118,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44638.68119,FALSE,245,Accepted,5,5,O,,,
29832798,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,CAMARGO,RD,,,,,,,,38.04176929,-83.93437052,10.696,3/11/2022,2318,2,2,0,0,SNOWING,SNOW/SLUSH,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44638.68148,FALSE,238,Accepted,5,5,O,"SLIPPERY SURFACE, VIEW OBSTRUCTED, LIMITED DUE TO WEATHER CONDITIONS",TOO FAST FOR CONDITIONS,
29832800,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,3060,OWINGSVILLE,RD,,,,,,,,38.08554847,-83.89991977,8.446,3/8/2022,118,1,1,0,0,CLOUDY,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,44638.68153,FALSE,234,Accepted,5,5,O,,"NOT UNDER PROPER CONTROL, TURNING IMPROPERLY",
29832802,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,,,,,,38.04717106,-83.92381131,4.2,3/14/2022,844,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44638.68161,FALSE,245,Accepted,3,3,B,,"FATIGUE, FELL ASLEEP",
29832806,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,CARTWRIGHT,RD,,US0460,CAMARGO,,,,,37.99937858,-83.89720276,0.001,3/14/2022,1331,2,2,0,0,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,44638.68173,FALSE,245,Accepted,5,5,O,,"FAILED TO KEEP PROPER LANE, TURNING IMPROPERLY",
29832812,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,CAMARGO LEVEE,RD,,,,,,,,37.9922059,-83.88544748,0.097,3/15/2022,1353,1,1,0,0,CLEAR,DRY,TRUE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44638.68199,FALSE,228,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
29832950,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,MAIN,ST,,,,,,,,37.98349856,-83.87062808,16.253,3/14/2022,841,2,1,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DAYLIGHT,,,44638.68167,FALSE,228,Accepted,5,5,O,,FAILED TO KEEP PROPER LANE,
29832974,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0011,,MAYSVILLE,RD,,,,,,,,38.14125191,-83.95795839,13.814,3/17/2022,258,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44638.71154,FALSE,248,Accepted,5,5,O,,INATTENTION,
29840788,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,US0060,WINCHESTER,,,,,38.05361147,-83.95650568,1.658,3/20/2022,1317,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44641.38849,FALSE,154,Accepted,5,4,C,,INATTENTION,
29848908,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0060,21,MAIN,ST,E,,,,,,,38.05649761,-83.94170589,5.149,3/22/2022,1612,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44642.88031,FALSE,155,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29864737,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,VANCE,DR,,,YOUNG,,,,,38.07438413,-83.95147146,0.055,3/25/2022,1817,2,2,0,0,CLOUDY,DRY,FALSE,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & HILLCREST,DAYLIGHT,,,44646.91379,FALSE,157,Accepted,5,5,O,,INATTENTION,
29867918,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,199,ROGERS,AVE,,,,,,,,38.0585453,-83.95236896,0.097,3/21/2022,1229,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44648.02306,FALSE,128,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29880981,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,1201,INDIAN MOUND DRIVE,,,,,,,,,38.05375819,-83.95682805,,3/29/2022,1731,2,2,0,0,CLOUDY,DRY,FALSE,,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44650.93628,FALSE,121,Accepted,5,5,O,,OTHER,
29889373,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,306,CLEAR WATER,WAY,,,,,,,,38.0496542,-83.95212411,0.029,3/23/2022,958,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44652.90018,FALSE,152,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29907672,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0646,,KIDDVILLE,RD,,,,,,,,38.00793892,-83.95225495,11.463,3/20/2022,2019,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44657.73898,FALSE,249,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29907680,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0713,,SPENCER,PIKE,,,,,,,,38.03728815,-83.88623833,9.913,3/21/2022,1340,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44657.73911,FALSE,228,Accepted,5,5,O,,,OTHER
29907685,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,1ST,ST,,,,,,,,38.06975297,-83.92383171,0.074,3/21/2022,1408,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44657.73918,FALSE,228,Accepted,5,5,O,,,
29907691,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0599,,KY599,,,,,,,,,37.95640951,-83.84489055,4.844,3/22/2022,1650,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44657.7393,FALSE,238,Accepted,5,5,O,,"ALCOHOL INVOLVEMENT, NOT UNDER PROPER CONTROL",
29907693,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,QUISENBERRY,RD,,,,,,,,38.10260947,-83.88656663,0.639,3/10/2022,2050,1,1,1,4,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,44657.73944,FALSE,292,Accepted,5,1,K,,"NOT UNDER PROPER CONTROL, OVERCORRECTING/OVERSTEERING",
29907713,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,,WINCHESTER,RD,,,,,,,,38.04425769,-83.99270696,2.16,3/27/2022,1350,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44657.74032,FALSE,228,Accepted,5,5,O,ANIMALS ACTION,,
29907719,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,ELMWOOD,DR,,,,,,,,38.05163792,-83.95995123,0.022,3/23/2022,1014,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44657.74051,FALSE,226,Accepted,5,5,O,,INATTENTION,
29907720,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,PARIS,RD,,,,,,,,38.09891712,-84.00004242,4.356,3/23/2022,1511,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44657.74058,FALSE,226,Accepted,5,5,O,,"ALCOHOL INVOLVEMENT, DISTRACTION",
29907722,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,,,,,,38.04763518,-83.92348095,4.237,3/29/2022,854,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44657.74068,FALSE,226,Accepted,5,5,O,DEBRIS IN ROADWAY,,
29907724,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,ALEXA,,,,,38.06554501,-83.95546976,0.849,3/28/2022,1625,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44657.74079,FALSE,238,Accepted,5,5,O,BACKUP DUE TO REGULAR CONGESTION,OTHER,
29907732,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,3060,OWINGSVILLE,RD,,,,,,,,38.08579232,-83.89978645,8.464,4/1/2022,1632,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44657.74116,FALSE,252,Accepted,5,5,O,,FAILED TO KEEP PROPER LANE,
29916184,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,US0060,MAIN,,,,,38.0538533,-83.95623678,1.657,4/8/2022,959,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44659.95621,FALSE,128,Accepted,5,5,O,,DISTRACTION,
29925089,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,499,INDIAN MOUND,DR,,,,,,,,38.06909138,-83.955896,0.601,4/8/2022,1126,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44662.61785,FALSE,152,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29925091,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0011,,LEVEE,RD,,,,,,,,38.04127329,-83.94735786,9.213,4/8/2022,1816,2,2,0,3,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44662.61794,FALSE,156,Accepted,5,3,B,SLIPPERY SURFACE,INATTENTION,
29925489,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,3426,WINCHESTER,RD,,,,,,,,38.0357337,-84.01245133,0.812,4/4/2022,2208,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44662.6896,FALSE,252,Accepted,5,5,O,,,
29925491,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,,,,,,38.0544724,-83.91689492,4.843,4/8/2022,1532,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44662.68972,FALSE,226,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
29925495,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,CHENAULT,LN,,,,,,,,38.04777639,-83.9567455,0.446,4/3/2022,2245,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,44662.68988,FALSE,238,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,
29929227,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0011,10190,LEVEE,RD,,,,,,,,37.92403471,-83.9126792,0.329,4/11/2022,2355,1,1,0,1,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44663.58696,FALSE,234,Accepted,5,3,B,SLIPPERY SURFACE,INATTENTION,
29931246,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,,CAMARGO,RD,,,,,,,,38.03796987,-83.93290024,10.99,4/11/2022,500,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44663.97146,FALSE,129,Accepted,5,5,O,ANIMALS ACTION,,
29931250,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,495,SPRING,ST,,,,,,,,38.05138984,-83.95287088,0.206,4/12/2022,1510,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44663.97159,FALSE,108,Accepted,5,4,C,,"FATIGUE, MEDICATION",
29932841,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,COMMONWEALTH,,,,,38.06729207,-83.95546268,0.717,4/12/2022,1420,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44664.39227,FALSE,152,Accepted,5,5,O,,MISJUDGE CLEARANCE,
29935783,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,EVANS,AVE,,,,,,,,38.07552019,-83.94900035,0.032,4/13/2022,1323,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44665.00251,FALSE,156,Accepted,5,5,O,,INATTENTION,
29942574,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,,WINCHESTER,RD,,,CRESCENT,,,,,38.04685695,-83.98412827,2.689,4/12/2022,1643,2,2,0,0,CLEAR,DRY,TRUE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44666.61332,FALSE,245,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, TURNING IMPROPERLY",
29942576,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0011,,MAYSVILLE,RD,,,,,,,,38.08890607,-83.95018586,10.084,4/11/2022,1312,2,2,0,0,RAINING,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,44666.61341,FALSE,228,Accepted,5,5,O,,,OTHER
29942578,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0011,,MAYSVILLE,RD,,,,,,,,38.15031957,-83.95506679,14.468,4/12/2022,2327,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44666.6135,FALSE,252,Accepted,5,5,O,ANIMALS ACTION,,
29942579,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,PREWITT,PIKE,,,,,,,,38.0195931,-83.98633185,2.207,4/13/2022,2210,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44666.61355,FALSE,252,Accepted,5,5,O,,,
29943901,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY1991,,HINKSTON,PIKE,,,,,,,,38.06898996,-83.93801428,0.476,4/13/2022,1417,2,2,0,0,CLOUDY,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44666.91914,FALSE,128,Accepted,5,5,O,OTHER,OTHER,
29943907,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,ALEXA,,,,,38.06552621,-83.95524897,0.847,4/15/2022,1710,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44666.9194,FALSE,157,Accepted,4,2,A,,"FAILED TO YIELD RIGHT OF WAY, IMPROPER PASSING, WEAVING IN TRAFFIC",
29944548,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,COMMONWEALTH,,,,,38.06734629,-83.95542691,0.721,4/15/2022,1706,2,2,0,0,CLOUDY,DRY,FALSE,,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44667.08721,FALSE,121,Accepted,5,5,O,,OTHER,
29944549,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,1314,SHADELAWN,DR,,,,,,,,38.03645553,-83.95939196,0.365,4/15/2022,425,2,2,0,0,CLEAR,DRY,FALSE,,BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,44667.08728,FALSE,121,Accepted,5,5,O,OTHER,INATTENTION,
